tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,lcrp_pathogen,divergent_pathogen
418113,1,2315349,Margalefidinium fulvescens,"",eukaryota,false,,,,0.006666888096243303,1,,,100.0,37.0,10^-12.9003,,,,,,,,,,,,,,,,,,0,0,0
2315209,2,2315209,Hondaea,"",eukaryota,false,,,,,,,,,,,,,,,,0.09333643334740624,14,,,60.2669,56.8571,10^-12.4645,,,,,[2315210],0,0,0
2315210,1,2315209,Hondaea fermentalgiana,"",eukaryota,false,,,,,,,,,,,,,,,,0.09333643334740624,14,,,60.2669,56.8571,10^-12.4645,,,,,,0,0,0
2307285,2,2307285,Flavipsychrobacter,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,66.5428,70.2,10^-26.8095,,,,,[2077091],0,0,0
2077091,1,2307285,Flavipsychrobacter stenotrophus,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,66.5428,70.2,10^-26.8095,,,,,,0,0,0
2304692,2,2304692,Hungateiclostridium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,70.0,40.0,10^-8.88606,,,,,[1515],0,0,0
1515,1,2304692,Hungateiclostridium thermocellum,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,70.0,40.0,10^-8.88606,,,,,,0,0,0
2302916,2,2302916,Chloroparvula,"",eukaryota,false,,,,0.08000265715491964,12,1,11,88.1643,131.5,10^-35.0972,,,,,,,,,,,,,,,,,[2565274],0,0,0
2565274,1,2302916,Chloroparvula sp. RCC4572,"",eukaryota,false,,,,0.08000265715491964,12,1,11,88.1643,131.5,10^-35.0972,,,,,,,,,,,,,,,,,,0,0,0
2302914,2,2302914,Chloropicon,"",eukaryota,false,,,,0.2266741952722723,34,2,22,84.4132,194.643,10^-43.5796,,,,,,0.08666954525116294,13,1,8,68.84,53.5,10^-16.8312,,,,,[1764295],0,0,0
1764295,1,2302914,Chloropicon primus,"",eukaryota,false,,,,0.2266741952722723,34,2,22,84.4132,194.643,10^-43.5796,,,,,,0.08666954525116294,13,1,8,68.84,53.5,10^-16.8312,,,,,,0,0,0
2183612,2,2183612,Klenkia,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,1,4,62.9088,54.0,10^-14.3022,,,,,[1225127],0,0,0
1225127,1,2183612,Klenkia taihuensis,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,1,4,62.9088,54.0,10^-14.3022,,,,,,0,0,0
2173039,2,2173039,Arcticibacterium,"",bacteria,false,,,,0.006666888096243303,1,,,97.959,49.0,10^-19.6402,,,,,,,,,,,,,,,,,[1784714],0,0,0
1784714,1,2173039,Arcticibacterium luteifluviistationis,"",bacteria,false,,,,0.006666888096243303,1,,,97.959,49.0,10^-19.6402,,,,,,,,,,,,,,,,,,0,0,0
2171988,2,2171988,Candidatus Nanoperiomorbus,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,44.0,50.0,10^-4.06449,,,,,[2171989],0,0,0
2171989,1,2171988,Candidatus Nanoperiomorbus periodonticus,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,44.0,50.0,10^-4.06449,,,,,,0,0,0
2161651,2,2161651,Phytocercomonas,"",eukaryota,false,,,,0.013333776192486607,2,,,84.567,68.0,10^-18.8119,,,,,,,,,,,,,,,,,[2065209],0,0,0
2065209,1,2161651,Phytocercomonas venanatans,"",eukaryota,false,,,,0.013333776192486607,2,,,84.567,68.0,10^-18.8119,,,,,,,,,,,,,,,,,,0,0,0
2137425,2,2137425,Novimethylophilus,"",bacteria,false,,,,,,,,,,,,,,,,4.393479255424337,659,1,655,87.6747,80.6952,10^-45.6654,,,,,[1825523],0,0,0
1825523,1,2137425,Novimethylophilus kurashikiensis,"",bacteria,false,,,,,,,,,,,,,,,,4.393479255424337,659,1,655,87.6747,80.6952,10^-45.6654,,,,,,0,0,0
2136118,2,2136118,Candidatus Sulfopaludibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.04666821667370312,7,1,6,52.1152,76.4,10^-17.4873,,,,,"[2043166, 2043164]",0,0,0
2043166,1,2136118,Candidatus Sulfopaludibacter sp. SbA6,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,80.8,26.0,10^-4.00877,,,,,,0,0,0
2043164,1,2136118,Candidatus Sulfopaludibacter sp. SbA3,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,1,6,44.944,89.0,10^-20.857,,,,,,0,0,0
2126330,2,2126330,Candidatus Kentron,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,47.8,46.0,10^-6.29757,,,,,[2138164],0,0,0
2138164,1,2126330,Candidatus Kentron sp. MB,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,47.8,46.0,10^-6.29757,,,,,,0,0,0
2100210,2,2100210,Caedimonas,"",bacteria,false,,,,0.013333776192486607,2,,,97.249,82.5,10^-40.3843,,,,,,,,,,,,,,,,,[1629334],0,0,0
1629334,1,2100210,Caedimonas varicaedens,"",bacteria,false,,,,0.013333776192486607,2,,,97.249,82.5,10^-40.3843,,,,,,,,,,,,,,,,,,0,0,0
2094023,2,2094023,Glaesserella,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,75.5,49.0,10^-15.5995,,,,,[738],0,0,0
738,1,2094023,Glaesserella parasuis,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,75.5,49.0,10^-15.5995,,,,,,0,0,0
2071980,2,2071980,Pararheinheimera,"",bacteria,false,,,,0.02000066428872991,3,,,100.0,132.0,10^-77.5396,,,,,,0.05333510476994643,8,1,4,91.0857,79.4286,10^-45.464,,,,,"[653745, 306205]",0,0,0
653745,1,2071980,Pararheinheimera aquatica,"",bacteria,false,,,,0.013333776192486607,2,,,100.0,114.0,10^-65.2479,,,,,,,,,,,,,,,,,,0,0,0
306205,1,2071980,Pararheinheimera texasensis,"",bacteria,false,,,,0.006666888096243303,1,,,100.0,150.0,10^-89.8314,,,,,,0.05333510476994643,8,1,4,91.0857,79.4286,10^-45.464,,,,,,0,0,0
2069291,2,2069291,Abscondita,"",eukaryota,false,,,,,,,,,,,,,,,,0.11333709763613616,17,,,85.5188,45.0,10^-17.045,,,,,[2069292],0,0,0
2069292,1,2069291,Abscondita terminalis,"",eukaryota,false,,,,,,,,,,,,,,,,0.11333709763613616,17,,,85.5188,45.0,10^-17.045,,,,,,0,0,0
2065790,2,2065790,Synstelium,"",eukaryota,false,,,,0.02000066428872991,3,,,91.517,66.0,10^-23.6616,,,,,,,,,,,,,,,,,[361085],0,0,0
361085,1,2065790,Synstelium polycarpum,"",eukaryota,false,,,,0.02000066428872991,3,,,91.517,66.0,10^-23.6616,,,,,,,,,,,,,,,,,,0,0,0
2060094,2,2060094,Aminipila,"",bacteria,false,,,,0.013333776192486607,2,,,89.474,209.0,10^-67.1979,,,,,,14.587151154580347,2188,1,2188,56.716,67.0,10^-16.3188,,,,,"[2507160, 433296]",0,0,0
2507160,1,2060094,Aminipila sp. JN-18,"",bacteria,false,,,,0.013333776192486607,2,,,89.474,209.0,10^-67.1979,,,,,,,,,,,,,,,,,,0,0,0
433296,1,2060094,Aminipila butyrica,"",bacteria,false,,,,,,,,,,,,,,,,14.587151154580347,2188,1,2188,56.716,67.0,10^-16.3188,,,,,,0,0,0
2058951,2,2058951,Tieghemostelium,"",eukaryota,false,,,,,,,,,,,,,,,,1.0933696477839017,164,6,99,54.2342,110.183,10^-32.6529,,,,,[361077],0,0,0
361077,1,2058951,Tieghemostelium lacteum,"",eukaryota,false,,,,,,,,,,,,,,,,1.0933696477839017,164,6,99,54.2342,110.183,10^-32.6529,,,,,,0,0,0
2058189,2,2058189,Heterostelium,"",eukaryota,false,,,,0.07333576905867634,11,,,87.5211,71.0,10^-22.8202,,,,,,0.9400312215703057,141,9,86,62.7247,97.2755,10^-33.7926,,,,,"[2086695, 13642]",0,0,0
2086695,1,2058189,Heterostelium album,"",eukaryota,false,,,,0.06000199286618973,9,,,86.6992,74.0,10^-23.5846,,,,,,0.9400312215703057,141,9,86,62.7247,97.2755,10^-33.7926,,,,,,0,0,0
13642,1,2058189,Heterostelium pallidum,"",eukaryota,false,,,,0.013333776192486607,2,,,92.453,53.0,10^-18.2337,,,,,,,,,,,,,,,,,,0,0,0
2058187,2,2058187,Cavenderia,"",eukaryota,false,,,,0.04666821667370312,7,,,89.9267,50.2857,10^-14.4781,,,,,,0.6333543691431138,95,4,41,49.666,93.2308,10^-16.4101,,,,,[261658],0,0,0
261658,1,2058187,Cavenderia fasciculata,"",eukaryota,false,,,,0.04666821667370312,7,,,89.9267,50.2857,10^-14.4781,,,,,,0.6333543691431138,95,4,41,49.666,93.2308,10^-16.4101,,,,,,0,0,0
2055876,2,2055876,Metakosakonia,"",bacteria,false,,,,0.013333776192486607,2,,,96.094,128.0,10^-67.9423,,,,,,,,,,,,,,,,,[2487150],0,0,0
2487150,1,2055876,Metakosakonia sp. MRY16-398,"",bacteria,false,,,,0.013333776192486607,2,,,96.094,128.0,10^-67.9423,,,,,,,,,,,,,,,,,,0,0,0
2052799,2,2052799,Jimgerdemannia,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,76.25,50.0,10^-15.6995,,,,,[994334],0,0,0
994334,1,2052799,Jimgerdemannia flammicorona,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,76.25,50.0,10^-15.6995,,,,,,0,0,0
2045060,2,2045060,Methyloterricola,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.4,48.0,10^-7.21325,,,,,[1495050],0,0,0
1495050,1,2045060,Methyloterricola oryzae,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.4,48.0,10^-7.21325,,,,,,0,0,0
2042066,2,2042066,Paraphotobacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,51.2,43.0,10^-3.67985,,,,,[1755811],0,0,0
1755811,1,2042066,Paraphotobacterium marinum,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,51.2,43.0,10^-3.67985,,,,,,0,0,0
2029873,2,2029873,Monaibacterium,"",bacteria,false,,,,0.006666888096243303,1,,,93.377,151.0,10^-76.791,,,,,,,,,,,,,,,,,[2715211],0,0,0
2715211,1,2029873,Monaibacterium sp. ALG8,"",bacteria,false,,,,0.006666888096243303,1,,,93.377,151.0,10^-76.791,,,,,,,,,,,,,,,,,,0,0,0
2026842,2,2026842,Bifiguratus,"",eukaryota,false,,,,,,,,,,,,,,,,0.13333776192486607,20,1,16,78.9632,66.7778,10^-24.5598,,,,,[1938954],0,0,0
1938954,1,2026842,Bifiguratus adelaidae,"",eukaryota,false,,,,,,,,,,,,,,,,0.13333776192486607,20,1,16,78.9632,66.7778,10^-24.5598,,,,,,0,0,0
2026349,2,2026349,Enterovirga,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,88.1,42.0,10^-17.7352,,,,,[1339210],0,0,0
1339210,1,2026349,Enterovirga rhinocerotis,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,88.1,42.0,10^-17.7352,,,,,,0,0,0
2025987,2,2025987,Nothophytophthora,"",eukaryota,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,69.324,58.5,10^-23.1851,,,,,[2483409],0,0,0
2483409,1,2025987,Nothophytophthora sp. Chile5,"",eukaryota,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,69.324,58.5,10^-23.1851,,,,,,0,0,0
2015172,2,2015172,Ooceraea,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,70.15,43.5,10^-13.8162,,,,,[2015173],0,0,0
2015173,1,2015172,Ooceraea biroi,clonal raider ant,eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,70.15,43.5,10^-13.8162,,,,,,0,0,0
2004661,2,2004661,Hyphobacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,83.0,47.0,10^-18.3507,,,,,[2749086],0,0,0
2749086,1,2004661,Hyphobacterium sp. CCMP332,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,83.0,47.0,10^-18.3507,,,,,,0,0,0
1985927,2,1985927,Ignelater,"",eukaryota,false,,,,,,,,,,,,,,,,0.14000465002110937,21,1,16,48.9562,95.6923,10^-14.1098,,,,,[2038154],0,0,0
2038154,1,1985927,Ignelater luminosus,"",eukaryota,false,,,,,,,,,,,,,,,,0.14000465002110937,21,1,16,48.9562,95.6923,10^-14.1098,,,,,,0,0,0
1981958,2,1981958,Pseudomicrostroma,"",eukaryota,false,,,,0.013333776192486607,2,,,87.4125,68.0,10^-22.2456,,,,,,0.09333643334740624,14,,,83.075,45.375,10^-16.4001,,,,,[1684307],0,0,0
1684307,1,1981958,Pseudomicrostroma glucosiphilum,"",eukaryota,false,,,,0.013333776192486607,2,,,87.4125,68.0,10^-22.2456,,,,,,0.09333643334740624,14,,,83.075,45.375,10^-16.4001,,,,,,0,0,0
1980693,2,1980693,Negativibacillus,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,52.8,36.0,10^-3.24795,,,,,[1871035],0,0,0
1871035,1,1980693,Negativibacillus massiliensis,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,52.8,36.0,10^-3.24795,,,,,,0,0,0
1980513,2,1980513,Candidatus Nitrosoglobus,"",bacteria,false,,,,,,,,,,,,,,,,0.12667087382862277,19,,,75.2214,47.3571,10^-14.4176,,,,,[1630141],0,0,0
1630141,1,1980513,Candidatus Nitrosoglobus terrae,"",bacteria,false,,,,,,,,,,,,,,,,0.12667087382862277,19,,,75.2214,47.3571,10^-14.4176,,,,,,0,0,0
1980442,2,1980442,Orthohantavirus,"",viruses,false,,,,,,,,,,,,,,,,74.56914335648135,11185,1,11185,29.552,335.0,10^-28.098,,,,,[1303862],0,0,1
1303862,1,1980442,Xuan son virus,"",viruses,false,,,,,,,,,,,,,,,,74.56914335648135,11185,1,11185,29.552,335.0,10^-28.098,,,,,,0,0,1
1977639,2,1977639,Klosneuvirus,"",viruses,false,,,,0.006666888096243303,1,,,97.222,36.0,10^-10.8537,,,,,,0.02000066428872991,3,,,51.0467,69.3333,10^-15.4906,,,,,[1977640],0,0,0
1977640,1,1977639,Klosneuvirus KNV1,"",viruses,false,,,,0.006666888096243303,1,,,97.222,36.0,10^-10.8537,,,,,,0.02000066428872991,3,,,51.0467,69.3333,10^-15.4906,,,,,,0,0,0
1977636,2,1977636,Hokovirus,"",viruses,false,,,,,,,,,,,,,,,,0.12000398573237946,18,1,16,98.945,90.625,10^-57.4214,,,,,[1977638],0,0,0
1977638,1,1977636,Hokovirus HKV1,"",viruses,false,,,,,,,,,,,,,,,,0.12000398573237946,18,1,16,98.945,90.625,10^-57.4214,,,,,,0,0,0
1974209,2,1974209,Rhodohalobacter,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,64.286,84.0,10^-31.7595,,,,,[1812810],0,0,0
1812810,1,1974209,Rhodohalobacter halophilus,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,64.286,84.0,10^-31.7595,,,,,,0,0,0
1960290,2,1960290,Pacificimonas,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,66.0,50.0,10^-11.1574,,,,,[1234595],0,0,0
1234595,1,1960290,Pacificimonas flava,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,66.0,50.0,10^-11.1574,,,,,,0,0,0
1960084,2,1960084,Rodentibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,95.95,49.0,10^-21.583,,,,,[758],0,0,0
758,1,1960084,Rodentibacter pneumotropicus,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,95.95,49.0,10^-21.583,,,,,,0,0,0
1954472,2,1954472,Crassisporium,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,45.7,46.0,10^-4.89963,,,,,[1954473],0,0,0
1954473,1,1954472,Crassisporium funariophilum,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,45.7,46.0,10^-4.89963,,,,,,0,0,0
1940138,2,1940138,Candidatus Walczuchella,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,87.2,48.4,10^-21.2055,,,,,[1415657],0,0,0
1415657,1,1940138,Candidatus Walczuchella monophlebidarum,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,87.2,48.4,10^-21.2055,,,,,,0,0,0
1940136,2,1940136,Tibeticola,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,35.0,10^-14.9431,,,,,[1917811],0,0,0
1917811,1,1940136,Tibeticola sediminis,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,35.0,10^-14.9431,,,,,,0,0,0
1938003,2,1938003,Thermoflexibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,57.4,47.0,10^-8.28316,,,,,[1003],0,0,0
1003,1,1938003,Thermoflexibacter ruber,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,57.4,47.0,10^-8.28316,,,,,,0,0,0
1937999,2,1937999,Hugenholtzia,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,72.4,29.0,10^-4.35458,,,,,[1002],0,0,0
1002,1,1937999,Hugenholtzia roseola,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,72.4,29.0,10^-4.35458,,,,,,0,0,0
1934947,2,1934947,Immundisolibacter,"",bacteria,false,,,,0.013333776192486607,2,,,85.87,92.0,10^-32.4041,,,,,,,,,,,,,,,,,[1810504],0,0,0
1810504,1,1934947,Immundisolibacter cernigliae,"",bacteria,false,,,,0.013333776192486607,2,,,85.87,92.0,10^-32.4041,,,,,,,,,,,,,,,,,,0,0,0
1933192,2,1933192,Galendromus,"",eukaryota,false,,,,0.013333776192486607,2,,,86.364,44.0,10^-9.39414,,,,,,0.006666888096243303,1,,,76.3,38.0,10^-9.13668,,,,,[34638],0,0,0
34638,1,1933192,Galendromus occidentalis,western predatory mite,eukaryota,false,,,,0.013333776192486607,2,,,86.364,44.0,10^-9.39414,,,,,,0.006666888096243303,1,,,76.3,38.0,10^-9.13668,,,,,,0,0,0
1930240,2,1930240,Zelonia,"",eukaryota,false,,,,0.013333776192486607,2,,,88.936,235.0,10^-74.4353,,,,,,0.006666888096243303,1,,,90.0,50.0,10^-23.0155,,,,,"[1959108, 372075]",0,0,0
1959108,1,1930240,Zelonia australiensis,"",eukaryota,false,,,,0.013333776192486607,2,,,88.936,235.0,10^-74.4353,,,,,,,,,,,,,,,,,,0,0,0
372075,1,1930240,Zelonia costaricensis,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,90.0,50.0,10^-23.0155,,,,,,0,0,0
1923958,2,1923958,Trinorchestia,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,86.7,30.0,10^-7.80967,,,,,[1923959],0,0,0
1923959,1,1923958,Trinorchestia longiramus,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,86.7,30.0,10^-7.80967,,,,,,0,0,0
1921582,2,1921582,Orrella,"",bacteria,false,,,,0.013333776192486607,2,,,84.685,111.0,10^-39.8706,,,,,,,,,,,,,,,,,[1851544],0,0,0
1851544,1,1921582,Orrella dioscoreae,"",bacteria,false,,,,0.013333776192486607,2,,,84.685,111.0,10^-39.8706,,,,,,,,,,,,,,,,,,0,0,0
1920453,2,1920453,Orbicella,"",eukaryota,false,,,,,,,,,,,,,,,,2.413413490840076,362,2,353,35.8803,324.309,10^-42.3845,,,,,[48498],0,0,0
48498,1,1920453,Orbicella faveolata,"",eukaryota,false,,,,,,,,,,,,,,,,2.413413490840076,362,2,353,35.8803,324.309,10^-42.3845,,,,,,0,0,0
1920241,2,1920241,Aliikangiella,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,46.8,47.0,10^-6.39794,,,,,[1712262],0,0,0
1712262,1,1920241,Aliikangiella marina,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,46.8,47.0,10^-6.39794,,,,,,0,0,0
1920207,2,1920207,Thermothelomyces,"",eukaryota,false,,,,0.006666888096243303,1,,,92.105,38.0,10^-9.45781,,,,,,0.02000066428872991,3,,,78.2,48.5,10^-14.4703,,,,,[78579],0,0,0
78579,1,1920207,Thermothelomyces thermophilus,"",eukaryota,false,,,,0.006666888096243303,1,,,92.105,38.0,10^-9.45781,,,,,,0.02000066428872991,3,,,78.2,48.5,10^-14.4703,,,,,,0,0,0
1915381,2,1915381,Nannizzia,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,41.975,81.0,10^-15.9031,,,,,[63402],0,0,0
63402,1,1915381,Nannizzia gypsea,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,41.975,81.0,10^-15.9031,,,,,,0,0,0
1914260,2,1914260,Arsenicibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,65.3,49.0,10^-13.0491,,,,,[1750698],0,0,0
1750698,1,1914260,Arsenicibacter rosenii,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,65.3,49.0,10^-13.0491,,,,,,0,0,0
1914248,2,1914248,Motilimonas,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,61.7,47.0,10^-9.03763,,,,,[2303987],0,0,0
2303987,1,1914248,Motilimonas pumilua,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,61.7,47.0,10^-9.03763,,,,,,0,0,0
1912216,2,1912216,Cutibacterium,"",bacteria,false,,,,0.2466748595610022,37,2,24,99.8343,283.8,10^-175.572,,,,,,0.33334440481216515,50,4,36,89.382,79.7907,10^-43.2945,,,,,"[33011, 1747]",0,0,0
33011,1,1912216,Cutibacterium granulosum,"",bacteria,false,,,,0.006666888096243303,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0,0,0
1747,1,1912216,Cutibacterium acnes,"",bacteria,false,,,,0.2400079714647589,36,2,24,99.8516,288.414,10^-178.576,,,,,,0.33334440481216515,50,4,36,89.382,79.7907,10^-43.2945,,,,,,0,0,0
1911577,2,1911577,Oryzomicrobium,"",bacteria,false,,,,0.006666888096243303,1,,,100.0,82.0,10^-43.433,,,,,,,,,,,,,,,,,[1735038],0,0,0
1735038,1,1911577,Oryzomicrobium terrae,"",bacteria,false,,,,0.006666888096243303,1,,,100.0,82.0,10^-43.433,,,,,,,,,,,,,,,,,,0,0,0
1910954,2,1910954,Sinsheimervirus,"",viruses,true,,,,0.013333776192486607,2,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,[10847],0,0,0
10847,1,1910954,Escherichia virus phiX174,"",viruses,true,,,,0.013333776192486607,2,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0,0,0
1910789,2,1910789,Diutina,"",eukaryota,false,,,,0.006666888096243303,1,,,92.105,38.0,10^-9.45781,,,,,,,,,,,,,,,,,[5481],0,0,0
5481,1,1910789,Diutina rugosa,"",eukaryota,false,,,,0.006666888096243303,1,,,92.105,38.0,10^-9.45781,,,,,,,,,,,,,,,,,,0,0,0
1891714,2,1891714,Betapolyomavirus,"",viruses,false,,,,,,,,,,,,,,,,0.16667220240608258,25,,,75.8583,29.25,10^-8.24565,,,,,[1891767],0,0,0
1891767,1,1891714,Macaca mulatta polyomavirus 1,"",viruses,false,,,,,,,,,,,,,,,,0.16667220240608258,25,,,75.8583,29.25,10^-8.24565,,,,,,0,0,0
1890244,2,1890244,Saitozyma,"",eukaryota,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,64.625,36.75,10^-7.15554,,,,,[1890683],0,0,0
1890683,1,1890244,Saitozyma podzolica,"",eukaryota,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,64.625,36.75,10^-7.15554,,,,,,0,0,0
1884792,2,1884792,Pseudoflavitalea,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,47.5333,40.6667,10^-4.61612,,,,,[2728841],0,0,0
2728841,1,1884792,Pseudoflavitalea sp. G-6-1-2,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,47.5333,40.6667,10^-4.61612,,,,,,0,0,0
1874621,2,1874621,Panacibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,59.75,42.5,10^-6.6359,,,,,[2793269],0,0,0
2793269,1,1874621,Panacibacter sp. DH6,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,59.75,42.5,10^-6.6359,,,,,,0,0,0
1870884,2,1870884,Clostridioides,"",bacteria,false,,,,0.026667552384973214,4,,,96.081,136.75,10^-73.5758,,,,,,238.8012647193389,35819,4,35819,49.3167,143.934,10^-29.7141,,,,,[1496],1,0,0
1496,1,1870884,Clostridioides difficile,"",bacteria,false,,,,0.026667552384973214,4,,,96.081,136.75,10^-73.5758,,,,,,238.8012647193389,35819,4,35819,49.3167,143.934,10^-29.7141,,,,,,1,0,0
1867836,2,1867836,Stygiella,"",eukaryota,false,,,,0.006666888096243303,1,,,82.407,108.0,10^-35.0792,,,,,,,,,,,,,,,,,[1712417],0,0,0
1712417,1,1867836,Stygiella incarcerata,"",eukaryota,false,,,,0.006666888096243303,1,,,82.407,108.0,10^-35.0792,,,,,,,,,,,,,,,,,,0,0,0
1866885,2,1866885,Mycolicibacterium,"",bacteria,false,,,,0.08000265715491964,12,,,93.3249,95.75,10^-43.8664,,,,,,0.04000132857745982,6,,,63.8335,67.0,10^-14.6865,,,,,"[1249101, 319707, 319706, 258505, 56689, 36814, 1799, 1797, 1793]",0,0,0
1249101,1,1866885,Mycolicibacterium celeriflavum,"",bacteria,false,,,,0.013333776192486607,2,,,92.727,55.0,10^-11.5702,,,,,,,,,,,,,,,,,,0,0,0
319707,1,1866885,Mycolicibacterium aubagnense,"",bacteria,false,,,,0.02000066428872991,3,,,93.4977,45.3333,10^-14.4136,,,,,,,,,,,,,,,,,,0,0,0
319706,1,1866885,Mycolicibacterium phocaicum,"",bacteria,false,,,,0.013333776192486607,2,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,,0,0,0
258505,1,1866885,Mycolicibacterium fluoranthenivorans,"",bacteria,false,,,,0.013333776192486607,2,,,97.333,150.0,10^-84.3419,,,,,,0.013333776192486607,2,,,98.0,50.0,10^-18.5225,,,,,,0,0,0
56689,1,1866885,Mycolicibacterium mucogenicum,"",bacteria,false,,,,0.006666888096243303,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0,0,0
36814,1,1866885,Mycolicibacterium rhodesiae,"",bacteria,false,,,,0.006666888096243303,1,,,90.476,42.0,10^-10.7867,,,,,,,,,,,,,,,,,,0,0,0
1799,1,1866885,Mycolicibacterium aichiense,"",bacteria,false,,,,0.006666888096243303,1,,,77.477,111.0,10^-28.8916,,,,,,,,,,,,,,,,,,0,0,0
